Rank;Alb_ID;Alb_chr;Alb_start;Alb_end;Alb_strand;Atr_ID;Atr_chr;Atr_start;Atr_stop
3075;AALB010283;3R;11206690;11207608;-1;;;;
3076;AALB010283;3R;11206690;11207608;-1;;;;
3077;AALB010283;3R;11206690;11207608;-1;;;;
3078;AALB010283;3R;11206690;11207608;-1;;;;
3079;AALB010283;3R;11206690;11207608;-1;;;;
3080;AALB010283;3R;11206690;11207608;-1;;;;
3081;AALB010283;3R;11206690;11207608;-1;;;;
3082;AALB010283;3R;11206690;11207608;-1;;;;
3083;AALB010283;3R;11206690;11207608;-1;;;;
3084;AALB010283;3R;11206690;11207608;-1;;;;
3085;AALB010283;3R;11206690;11207608;-1;;;;
3086;AALB010283;3R;11206690;11207608;-1;;;;
3087;AALB010283;3R;11206690;11207608;-1;;;;
3088;AALB010283;3R;11206690;11207608;-1;;;;
3089;AALB010283;3R;11206690;11207608;-1;;;;
3090;AALB010283;3R;11206690;11207608;-1;;;;
3091;AALB010283;3R;11206690;11207608;-1;;;;
3092;AALB010283;3R;11206690;11207608;-1;;;;
3093;AALB010283;3R;11206690;11207608;-1;;;;
3094;AALB010283;3R;11206690;11207608;-1;;;;
3095;AALB010283;3R;11206690;11207608;-1;;;;
3096;AALB010283;3R;11206690;11207608;-1;;;;
3097;AALB010283;3R;11206690;11207608;-1;;;;
3098;AALB010283;3R;11206690;11207608;-1;;;;
3099;AALB010283;3R;11206690;11207608;-1;;;;
3100;AALB010283;3R;11206690;11207608;-1;;;;
3101;AALB010283;3R;11206690;11207608;-1;;;;
3102;AALB010283;3R;11206690;11207608;-1;;;;
3103;AALB010283;3R;11206690;11207608;-1;;;;
3104;AALB010283;3R;11206690;11207608;-1;;;;
3105;AALB010283;3R;11206690;11207608;-1;;;;
3106;AALB010283;3R;11206690;11207608;-1;;;;
3107;AALB010283;3R;11206690;11207608;-1;;;;
3108;AALB010283;3R;11206690;11207608;-1;;;;
3109;AALB010283;3R;11206690;11207608;-1;;;;
3110;AALB010283;3R;11206690;11207608;-1;;;;
3111;AALB010283;3R;11206690;11207608;-1;;;;
3112;AALB010283;3R;11206690;11207608;-1;;;;
3113;AALB010283;3R;11206690;11207608;-1;;;;
3114;AALB010283;3R;11206690;11207608;-1;;;;
3115;AALB010283;3R;11206690;11207608;-1;;;;
3116;AALB010283;3R;11206690;11207608;-1;;;;
3117;AALB010283;3R;11206690;11207608;-1;;;;
3118;AALB010283;3R;11206690;11207608;-1;;;;
3119;AALB010283;3R;11206690;11207608;-1;;;;
3120;AALB010283;3R;11206690;11207608;-1;;;;
3121;AALB010283;3R;11206690;11207608;-1;;;;
3122;AALB010283;3R;11206690;11207608;-1;;;;
3123;AALB010283;3R;11206690;11207608;-1;;;;
3124;AALB010283;3R;11206690;11207608;-1;;;;
3125;AALB010283;3R;11206690;11207608;-1;;;;
3126;AALB010283;3R;11206690;11207608;-1;;;;
3127;AALB010283;3R;11206690;11207608;-1;;;;
3128;AALB010283;3R;11206690;11207608;-1;;;;
3129;AALB010283;3R;11206690;11207608;-1;;;;
3130;AALB010283;3R;11206690;11207608;-1;;;;
3131;AALB010283;3R;11206690;11207608;-1;;;;
3132;AALB010283;3R;11206690;11207608;-1;;;;
3133;AALB010283;3R;11206690;11207608;-1;;;;
3134;AALB010283;3R;11206690;11207608;-1;;;;
3135;AALB010283;3R;11206690;11207608;-1;;;;
3136;AALB010283;3R;11206690;11207608;-1;;;;
3137;AALB010283;3R;11206690;11207608;-1;;;;
3138;AALB010283;3R;11206690;11207608;-1;;;;
3139;AALB010283;3R;11206690;11207608;-1;;;;
3140;AALB010283;3R;11206690;11207608;-1;;;;
3141;AALB010283;3R;11206690;11207608;-1;;;;
3142;AALB010283;3R;11206690;11207608;-1;;;;
3143;AALB010283;3R;11206690;11207608;-1;;;;
3144;AALB010283;3R;11206690;11207608;-1;;;;
3145;AALB010283;3R;11206690;11207608;-1;;;;
3146;AALB010283;3R;11206690;11207608;-1;;;;
3147;AALB010283;3R;11206690;11207608;-1;;;;
3148;AALB010283;3R;11206690;11207608;-1;;;;
3149;AALB010283;3R;11206690;11207608;-1;;;;
3150;AALB010283;3R;11206690;11207608;-1;;;;
3151;AALB010283;3R;11206690;11207608;-1;;;;
3152;AALB010283;3R;11206690;11207608;-1;;;;
3153;AALB010283;3R;11206690;11207608;-1;;;;
3154;AALB010283;3R;11206690;11207608;-1;;;;
3155;AALB010283;3R;11206690;11207608;-1;;;;
3156;AALB010283;3R;11206690;11207608;-1;;;;
3157;AALB010283;3R;11206690;11207608;-1;;;;
3158;AALB010283;3R;11206690;11207608;-1;;;;
3159;AALB010283;3R;11206690;11207608;-1;;;;
3160;AALB010283;3R;11206690;11207608;-1;;;;
3161;AALB010283;3R;11206690;11207608;-1;;;;
3162;AALB010283;3R;11206690;11207608;-1;;;;
3163;AALB010283;3R;11206690;11207608;-1;;;;
3164;AALB010283;3R;11206690;11207608;-1;;;;
3165;AALB010283;3R;11206690;11207608;-1;;;;
3166;AALB010283;3R;11206690;11207608;-1;;;;
3167;AALB010283;3R;11206690;11207608;-1;;;;
3168;AALB010283;3R;11206690;11207608;-1;;;;
3169;AALB010283;3R;11206690;11207608;-1;;;;
3170;AALB010283;3R;11206690;11207608;-1;;;;
3171;AALB010283;3R;11206690;11207608;-1;;;;
3172;AALB010283;3R;11206690;11207608;-1;;;;
3173;AALB010283;3R;11206690;11207608;-1;;;;
3174;AALB010283;3R;11206690;11207608;-1;;;;
3175;AALB010283;3R;11206690;11207608;-1;;;;
3176;AALB010283;3R;11206690;11207608;-1;;;;
3177;AALB010283;3R;11206690;11207608;-1;;;;
3178;AALB010283;3R;11206690;11207608;-1;;;;
3179;AALB010283;3R;11206690;11207608;-1;;;;
3180;AALB010283;3R;11206690;11207608;-1;;;;
3181;AALB010283;3R;11206690;11207608;-1;;;;
3182;AALB010283;3R;11206690;11207608;-1;;;;
3183;AALB010283;3R;11206690;11207608;-1;;;;
3184;AALB010283;3R;11206690;11207608;-1;;;;
3185;AALB010283;3R;11206690;11207608;-1;;;;
3186;AALB010283;3R;11206690;11207608;-1;;;;
3187;AALB010283;3R;11206690;11207608;-1;;;;
3188;AALB010283;3R;11206690;11207608;-1;;;;
3189;AALB010283;3R;11206690;11207608;-1;;;;
3190;AALB010283;3R;11206690;11207608;-1;;;;
3191;AALB010283;3R;11206690;11207608;-1;;;;
3192;AALB010283;3R;11206690;11207608;-1;;;;
3193;AALB010283;3R;11206690;11207608;-1;;;;
3194;AALB010283;3R;11206690;11207608;-1;;;;
3195;AALB010283;3R;11206690;11207608;-1;;;;
3196;AALB010283;3R;11206690;11207608;-1;;;;
3197;AALB010283;3R;11206690;11207608;-1;;;;
3198;AALB010283;3R;11206690;11207608;-1;;;;
3199;AALB010283;3R;11206690;11207608;-1;;;;
3200;AALB010283;3R;11206690;11207608;-1;;;;
3201;AALB010283;3R;11206690;11207608;-1;;;;
3202;AALB010283;3R;11206690;11207608;-1;;;;
3203;AALB010283;3R;11206690;11207608;-1;;;;
3204;AALB010283;3R;11206690;11207608;-1;;;;
3205;AALB010283;3R;11206690;11207608;-1;;;;
3206;AALB010283;3R;11206690;11207608;-1;;;;
3207;AALB010283;3R;11206690;11207608;-1;;;;
3208;AALB010283;3R;11206690;11207608;-1;;;;
3209;AALB010283;3R;11206690;11207608;-1;;;;
3210;AALB010283;3R;11206690;11207608;-1;;;;
3211;AALB010283;3R;11206690;11207608;-1;;;;
3212;AALB010283;3R;11206690;11207608;-1;;;;
3213;AALB010283;3R;11206690;11207608;-1;;;;
3214;AALB010283;3R;11206690;11207608;-1;;;;
3215;AALB010283;3R;11206690;11207608;-1;;;;
3216;AALB010283;3R;11206690;11207608;-1;;;;
3217;AALB010283;3R;11206690;11207608;-1;;;;
3218;AALB010283;3R;11206690;11207608;-1;;;;
3219;AALB010283;3R;11206690;11207608;-1;;;;
3220;AALB010283;3R;11206690;11207608;-1;;;;
3221;AALB010283;3R;11206690;11207608;-1;;;;
3222;AALB010283;3R;11206690;11207608;-1;;;;
3223;AALB010283;3R;11206690;11207608;-1;;;;
3224;AALB010283;3R;11206690;11207608;-1;;;;
3225;AALB010283;3R;11206690;11207608;-1;;;;
3226;AALB010283;3R;11206690;11207608;-1;;;;
3227;AALB010283;3R;11206690;11207608;-1;;;;
3228;AALB010283;3R;11206690;11207608;-1;;;;
3229;AALB010283;3R;11206690;11207608;-1;;;;
3230;AALB010283;3R;11206690;11207608;-1;;;;
3231;AALB010283;3R;11206690;11207608;-1;;;;
3232;AALB010283;3R;11206690;11207608;-1;;;;
3233;AALB010283;3R;11206690;11207608;-1;;;;
3234;AALB010283;3R;11206690;11207608;-1;;;;
3235;AALB010283;3R;11206690;11207608;-1;;;;
3236;AALB010283;3R;11206690;11207608;-1;;;;
3237;AALB010283;3R;11206690;11207608;-1;;;;
3238;AALB010283;3R;11206690;11207608;-1;;;;
3239;AALB010283;3R;11206690;11207608;-1;;;;
3240;AALB010283;3R;11206690;11207608;-1;;;;
3241;AALB010283;3R;11206690;11207608;-1;;;;
3242;AALB010283;3R;11206690;11207608;-1;;;;
3243;AALB010283;3R;11206690;11207608;-1;;;;
3244;AALB010283;3R;11206690;11207608;-1;;;;
3245;AALB010283;3R;11206690;11207608;-1;;;;
3246;AALB010283;3R;11206690;11207608;-1;;;;
3247;AALB010283;3R;11206690;11207608;-1;;;;
3248;AALB010283;3R;11206690;11207608;-1;;;;
3249;AALB010283;3R;11206690;11207608;-1;;;;
3250;AALB010283;3R;11206690;11207608;-1;;;;
3251;AALB010283;3R;11206690;11207608;-1;;;;
3252;AALB010283;3R;11206690;11207608;-1;;;;
3253;AALB010283;3R;11206690;11207608;-1;;;;
3254;AALB010283;3R;11206690;11207608;-1;;;;
3255;AALB010283;3R;11206690;11207608;-1;;;;
3256;AALB010283;3R;11206690;11207608;-1;;;;
3257;AALB010283;3R;11206690;11207608;-1;;;;
3258;AALB010283;3R;11206690;11207608;-1;;;;
3259;AALB010283;3R;11206690;11207608;-1;;;;
3260;AALB010283;3R;11206690;11207608;-1;;;;
3261;AALB010283;3R;11206690;11207608;-1;;;;
3262;AALB010283;3R;11206690;11207608;-1;;;;
3263;AALB010283;3R;11206690;11207608;-1;;;;
3264;AALB010283;3R;11206690;11207608;-1;;;;
3265;AALB010283;3R;11206690;11207608;-1;;;;
3266;AALB010283;3R;11206690;11207608;-1;;;;
3267;AALB010283;3R;11206690;11207608;-1;;;;
3268;AALB010283;3R;11206690;11207608;-1;;;;
3269;AALB010283;3R;11206690;11207608;-1;;;;
3270;AALB010283;3R;11206690;11207608;-1;;;;
3271;AALB010283;3R;11206690;11207608;-1;;;;
3272;AALB010283;3R;11206690;11207608;-1;;;;
3273;AALB010283;3R;11206690;11207608;-1;;;;
3274;AALB010283;3R;11206690;11207608;-1;;;;
3275;AALB010283;3R;11206690;11207608;-1;;;;
3276;AALB010283;3R;11206690;11207608;-1;;;;
3277;AALB010283;3R;11206690;11207608;-1;;;;
3278;AALB010283;3R;11206690;11207608;-1;;;;
3279;AALB010283;3R;11206690;11207608;-1;;;;
3280;AALB010283;3R;11206690;11207608;-1;;;;
3281;AALB010283;3R;11206690;11207608;-1;;;;
3282;AALB010283;3R;11206690;11207608;-1;;;;
3283;AALB010283;3R;11206690;11207608;-1;;;;
3284;AALB010283;3R;11206690;11207608;-1;;;;
3285;AALB010283;3R;11206690;11207608;-1;;;;
3286;AALB010283;3R;11206690;11207608;-1;;;;
3287;AALB010283;3R;11206690;11207608;-1;;;;
3288;AALB010283;3R;11206690;11207608;-1;;;;
3289;AALB010283;3R;11206690;11207608;-1;;;;
3290;AALB010283;3R;11206690;11207608;-1;;;;
3291;AALB010283;3R;11206690;11207608;-1;;;;
3292;AALB010283;3R;11206690;11207608;-1;;;;
3293;AALB010283;3R;11206690;11207608;-1;;;;
3294;AALB010283;3R;11206690;11207608;-1;;;;
3295;AALB010283;3R;11206690;11207608;-1;;;;
3296;AALB010283;3R;11206690;11207608;-1;;;;
3297;AALB010283;3R;11206690;11207608;-1;;;;
3298;AALB010283;3R;11206690;11207608;-1;;;;
3299;AALB010283;3R;11206690;11207608;-1;;;;
3300;AALB010283;3R;11206690;11207608;-1;;;;
3301;AALB010283;3R;11206690;11207608;-1;;;;
3302;AALB010283;3R;11206690;11207608;-1;;;;
3303;AALB010283;3R;11206690;11207608;-1;;;;
3304;AALB010283;3R;11206690;11207608;-1;;;;
3305;AALB010283;3R;11206690;11207608;-1;;;;
3306;AALB010283;3R;11206690;11207608;-1;;;;
3307;AALB010283;3R;11206690;11207608;-1;;;;
3308;AALB010283;3R;11206690;11207608;-1;;;;
3309;AALB010283;3R;11206690;11207608;-1;;;;
3310;AALB010283;3R;11206690;11207608;-1;;;;
3311;AALB010283;3R;11206690;11207608;-1;;;;
3312;AALB010283;3R;11206690;11207608;-1;;;;
3313;AALB010283;3R;11206690;11207608;-1;;;;
3314;AALB010283;3R;11206690;11207608;-1;;;;
3315;AALB010283;3R;11206690;11207608;-1;;;;
3316;AALB010283;3R;11206690;11207608;-1;;;;
3317;AALB010283;3R;11206690;11207608;-1;;;;
3318;AALB010283;3R;11206690;11207608;-1;;;;
3319;AALB010283;3R;11206690;11207608;-1;;;;
3320;AALB010283;3R;11206690;11207608;-1;;;;
3321;AALB010283;3R;11206690;11207608;-1;;;;
3322;AALB010283;3R;11206690;11207608;-1;;;;
3323;AALB010283;3R;11206690;11207608;-1;;;;
3324;AALB010283;3R;11206690;11207608;-1;;;;
3325;AALB010283;3R;11206690;11207608;-1;;;;
3326;AALB010283;3R;11206690;11207608;-1;;;;
3327;AALB010283;3R;11206690;11207608;-1;;;;
3328;AALB010283;3R;11206690;11207608;-1;;;;
3329;AALB010283;3R;11206690;11207608;-1;;;;
3330;AALB010283;3R;11206690;11207608;-1;;;;
3331;AALB010283;3R;11206690;11207608;-1;;;;
3332;AALB010283;3R;11206690;11207608;-1;;;;
3333;AALB010283;3R;11206690;11207608;-1;;;;
3334;AALB010283;3R;11206690;11207608;-1;;;;
3335;AALB010283;3R;11206690;11207608;-1;;;;
3336;AALB010283;3R;11206690;11207608;-1;;;;
3337;AALB010283;3R;11206690;11207608;-1;;;;
3338;AALB010283;3R;11206690;11207608;-1;;;;
3339;AALB010283;3R;11206690;11207608;-1;;;;
3340;AALB010283;3R;11206690;11207608;-1;;;;
3341;AALB010283;3R;11206690;11207608;-1;;;;
3342;AALB010283;3R;11206690;11207608;-1;;;;
3343;AALB010283;3R;11206690;11207608;-1;;;;
3344;AALB010283;3R;11206690;11207608;-1;;;;
3345;AALB010283;3R;11206690;11207608;-1;;;;
3346;AALB010283;3R;11206690;11207608;-1;;;;
3347;AALB010283;3R;11206690;11207608;-1;;;;
3348;AALB010283;3R;11206690;11207608;-1;;;;
3349;AALB010283;3R;11206690;11207608;-1;;;;
3350;AALB010283;3R;11206690;11207608;-1;;;;
3351;AALB010283;3R;11206690;11207608;-1;;;;
3352;AALB010283;3R;11206690;11207608;-1;;;;
3353;AALB010283;3R;11206690;11207608;-1;;;;
3354;AALB010283;3R;11206690;11207608;-1;;;;
3355;AALB010283;3R;11206690;11207608;-1;;;;
3356;AALB010283;3R;11206690;11207608;-1;;;;
3357;AALB010283;3R;11206690;11207608;-1;;;;
3358;AALB010283;3R;11206690;11207608;-1;;;;
3359;AALB010283;3R;11206690;11207608;-1;;;;
3360;AALB010283;3R;11206690;11207608;-1;;;;
3361;AALB010283;3R;11206690;11207608;-1;;;;
3362;AALB010283;3R;11206690;11207608;-1;;;;
3363;AALB010283;3R;11206690;11207608;-1;;;;
3364;AALB010283;3R;11206690;11207608;-1;;;;
3365;AALB010283;3R;11206690;11207608;-1;;;;
3366;AALB010283;3R;11206690;11207608;-1;;;;
3367;AALB010283;3R;11206690;11207608;-1;;;;
3368;AALB010283;3R;11206690;11207608;-1;;;;
3369;AALB010283;3R;11206690;11207608;-1;;;;
3370;AALB010283;3R;11206690;11207608;-1;;;;
3371;AALB010283;3R;11206690;11207608;-1;;;;
3372;AALB010283;3R;11206690;11207608;-1;;;;
3373;AALB010283;3R;11206690;11207608;-1;;;;
3374;AALB010283;3R;11206690;11207608;-1;;;;
3375;AALB010283;3R;11206690;11207608;-1;;;;
3376;AALB010283;3R;11206690;11207608;-1;;;;
3377;AALB010283;3R;11206690;11207608;-1;;;;
3378;AALB010283;3R;11206690;11207608;-1;;;;
3379;AALB010283;3R;11206690;11207608;-1;;;;
3380;AALB010283;3R;11206690;11207608;-1;;;;
3381;AALB010283;3R;11206690;11207608;-1;;;;
3382;AALB010283;3R;11206690;11207608;-1;;;;
3383;AALB010283;3R;11206690;11207608;-1;;;;
3384;AALB010283;3R;11206690;11207608;-1;;;;
3385;AALB010283;3R;11206690;11207608;-1;;;;
3386;AALB010283;3R;11206690;11207608;-1;;;;
3387;AALB010283;3R;11206690;11207608;-1;;;;
3388;AALB010283;3R;11206690;11207608;-1;;;;
3389;AALB010283;3R;11206690;11207608;-1;;;;
3390;AALB010283;3R;11206690;11207608;-1;;;;
3391;AALB010283;3R;11206690;11207608;-1;;;;
3392;AALB010283;3R;11206690;11207608;-1;;;;
3393;AALB010283;3R;11206690;11207608;-1;;;;
3394;AALB010283;3R;11206690;11207608;-1;;;;
3395;AALB010283;3R;11206690;11207608;-1;;;;
3396;AALB010283;3R;11206690;11207608;-1;;;;
3397;AALB010283;3R;11206690;11207608;-1;;;;
3398;AALB010283;3R;11206690;11207608;-1;;;;
3399;AALB010283;3R;11206690;11207608;-1;;;;
3400;AALB010283;3R;11206690;11207608;-1;;;;
3401;AALB010283;3R;11206690;11207608;-1;;;;
3402;AALB010283;3R;11206690;11207608;-1;;;;
3403;AALB010283;3R;11206690;11207608;-1;;;;
3404;AALB010283;3R;11206690;11207608;-1;;;;
3405;AALB010283;3R;11206690;11207608;-1;;;;
3406;AALB010283;3R;11206690;11207608;-1;;;;
3407;AALB010283;3R;11206690;11207608;-1;;;;
3408;AALB010283;3R;11206690;11207608;-1;;;;
3409;AALB010283;3R;11206690;11207608;-1;;;;
3410;AALB010283;3R;11206690;11207608;-1;;;;
3411;AALB010283;3R;11206690;11207608;-1;;;;
3412;AALB010283;3R;11206690;11207608;-1;;;;
3413;AALB010283;3R;11206690;11207608;-1;;;;
3414;AALB010283;3R;11206690;11207608;-1;;;;
3415;AALB010283;3R;11206690;11207608;-1;;;;
3416;AALB010283;3R;11206690;11207608;-1;;;;
3417;AALB010283;3R;11206690;11207608;-1;;;;
3418;AALB010283;3R;11206690;11207608;-1;;;;
3419;AALB010283;3R;11206690;11207608;-1;;;;
3420;AALB010283;3R;11206690;11207608;-1;;;;
3421;AALB010283;3R;11206690;11207608;-1;;;;
3422;AALB010283;3R;11206690;11207608;-1;;;;
3423;AALB010283;3R;11206690;11207608;-1;;;;
3424;AALB010283;3R;11206690;11207608;-1;;;;
3425;AALB010283;3R;11206690;11207608;-1;;;;
3426;AALB010283;3R;11206690;11207608;-1;;;;
3427;AALB010283;3R;11206690;11207608;-1;;;;
3428;AALB010283;3R;11206690;11207608;-1;;;;
3429;AALB010283;3R;11206690;11207608;-1;;;;
3430;AALB010283;3R;11206690;11207608;-1;;;;
3431;AALB010283;3R;11206690;11207608;-1;;;;
3432;AALB010283;3R;11206690;11207608;-1;;;;
3433;AALB010283;3R;11206690;11207608;-1;;;;
3434;AALB010283;3R;11206690;11207608;-1;;;;
3435;AALB010283;3R;11206690;11207608;-1;;;;
3436;AALB010283;3R;11206690;11207608;-1;;;;
3437;AALB010283;3R;11206690;11207608;-1;;;;
3438;AALB010283;3R;11206690;11207608;-1;;;;
3439;AALB010283;3R;11206690;11207608;-1;;;;
3440;AALB010283;3R;11206690;11207608;-1;;;;
3441;AALB010283;3R;11206690;11207608;-1;;;;
3442;AALB010283;3R;11206690;11207608;-1;;;;
3443;AALB010283;3R;11206690;11207608;-1;;;;
3444;AALB010283;3R;11206690;11207608;-1;;;;
3445;AALB010283;3R;11206690;11207608;-1;;;;
3446;AALB010283;3R;11206690;11207608;-1;;;;
3447;AALB010283;3R;11206690;11207608;-1;;;;
3448;AALB010283;3R;11206690;11207608;-1;;;;
3449;AALB010283;3R;11206690;11207608;-1;;;;
3450;AALB010283;3R;11206690;11207608;-1;;;;
3451;AALB010283;3R;11206690;11207608;-1;;;;
3452;AALB010283;3R;11206690;11207608;-1;;;;
3453;AALB010283;3R;11206690;11207608;-1;;;;
3454;AALB010283;3R;11206690;11207608;-1;;;;
3455;AALB010283;3R;11206690;11207608;-1;;;;
3456;AALB010283;3R;11206690;11207608;-1;;;;
3457;AALB010283;3R;11206690;11207608;-1;;;;
3458;AALB010283;3R;11206690;11207608;-1;;;;
3459;AALB010283;3R;11206690;11207608;-1;;;;
3460;AALB010283;3R;11206690;11207608;-1;;;;
3461;AALB010283;3R;11206690;11207608;-1;;;;
3462;AALB010283;3R;11206690;11207608;-1;;;;
3463;AALB010283;3R;11206690;11207608;-1;;;;
3464;AALB010283;3R;11206690;11207608;-1;;;;
3465;AALB010283;3R;11206690;11207608;-1;;;;
3466;AALB010283;3R;11206690;11207608;-1;;;;
3467;AALB010283;3R;11206690;11207608;-1;;;;
3468;AALB010283;3R;11206690;11207608;-1;;;;
3469;AALB010283;3R;11206690;11207608;-1;;;;
3470;AALB010283;3R;11206690;11207608;-1;;;;
3471;AALB010283;3R;11206690;11207608;-1;;;;
3472;AALB010283;3R;11206690;11207608;-1;;;;
3473;AALB010283;3R;11206690;11207608;-1;;;;
3474;AALB010283;3R;11206690;11207608;-1;;;;
3475;AALB010283;3R;11206690;11207608;-1;;;;
3476;AALB010283;3R;11206690;11207608;-1;;;;
3477;AALB010283;3R;11206690;11207608;-1;;;;
3478;AALB010283;3R;11206690;11207608;-1;;;;
3479;AALB010283;3R;11206690;11207608;-1;;;;
3480;AALB010283;3R;11206690;11207608;-1;;;;
3481;AALB010283;3R;11206690;11207608;-1;;;;
3482;AALB010283;3R;11206690;11207608;-1;;;;
3483;AALB010283;3R;11206690;11207608;-1;;;;
3484;AALB010283;3R;11206690;11207608;-1;;;;
3485;AALB010283;3R;11206690;11207608;-1;;;;
3486;AALB010283;3R;11206690;11207608;-1;;;;
3487;AALB010283;3R;11206690;11207608;-1;;;;
3488;AALB010283;3R;11206690;11207608;-1;;;;
3489;AALB010283;3R;11206690;11207608;-1;;;;
3490;AALB010283;3R;11206690;11207608;-1;;;;
3491;AALB010283;3R;11206690;11207608;-1;;;;
3492;AALB010283;3R;11206690;11207608;-1;;;;
3493;AALB010283;3R;11206690;11207608;-1;;;;
3494;AALB010283;3R;11206690;11207608;-1;;;;
3495;AALB010283;3R;11206690;11207608;-1;;;;
3496;AALB010283;3R;11206690;11207608;-1;;;;
3497;AALB010283;3R;11206690;11207608;-1;;;;
3498;AALB010283;3R;11206690;11207608;-1;;;;
3499;AALB010283;3R;11206690;11207608;-1;;;;
3500;AALB010283;3R;11206690;11207608;-1;;;;
3501;AALB010283;3R;11206690;11207608;-1;;;;
3502;AALB010283;3R;11206690;11207608;-1;;;;
3503;AALB010283;3R;11206690;11207608;-1;;;;
3504;AALB010283;3R;11206690;11207608;-1;;;;
3505;AALB010283;3R;11206690;11207608;-1;;;;
3506;AALB010283;3R;11206690;11207608;-1;;;;
3507;AALB010283;3R;11206690;11207608;-1;;;;
3508;AALB010283;3R;11206690;11207608;-1;;;;
3509;AALB010283;3R;11206690;11207608;-1;;;;
3510;AALB010283;3R;11206690;11207608;-1;;;;
3511;AALB010283;3R;11206690;11207608;-1;;;;
3512;AALB010283;3R;11206690;11207608;-1;;;;
3513;AALB010283;3R;11206690;11207608;-1;;;;
3514;AALB010283;3R;11206690;11207608;-1;;;;
3515;AALB010283;3R;11206690;11207608;-1;;;;
3516;AALB010283;3R;11206690;11207608;-1;;;;
3517;AALB010283;3R;11206690;11207608;-1;;;;
3518;AALB010283;3R;11206690;11207608;-1;;;;
3519;AALB010283;3R;11206690;11207608;-1;;;;
3520;AALB010283;3R;11206690;11207608;-1;;;;
3521;AALB010283;3R;11206690;11207608;-1;;;;
3522;AALB010283;3R;11206690;11207608;-1;;;;
3523;AALB010283;3R;11206690;11207608;-1;;;;
3524;AALB010283;3R;11206690;11207608;-1;;;;
3525;AALB010283;3R;11206690;11207608;-1;;;;
3526;AALB010283;3R;11206690;11207608;-1;;;;
3527;AALB010283;3R;11206690;11207608;-1;;;;
3528;AALB010283;3R;11206690;11207608;-1;;;;
3529;AALB010283;3R;11206690;11207608;-1;;;;
3530;AALB010283;3R;11206690;11207608;-1;;;;
3531;AALB010283;3R;11206690;11207608;-1;;;;
3532;AALB010283;3R;11206690;11207608;-1;;;;
3533;AALB010283;3R;11206690;11207608;-1;;;;
3534;AALB010283;3R;11206690;11207608;-1;;;;
3535;AALB010283;3R;11206690;11207608;-1;;;;
3536;AALB010283;3R;11206690;11207608;-1;;;;
3537;AALB010283;3R;11206690;11207608;-1;;;;
3538;AALB010283;3R;11206690;11207608;-1;;;;
3539;AALB010283;3R;11206690;11207608;-1;;;;
3540;AALB010283;3R;11206690;11207608;-1;;;;
3541;AALB010283;3R;11206690;11207608;-1;;;;
3542;AALB010283;3R;11206690;11207608;-1;;;;
3543;AALB010283;3R;11206690;11207608;-1;;;;
3544;AALB010283;3R;11206690;11207608;-1;;;;
3545;AALB010283;3R;11206690;11207608;-1;;;;
3546;AALB010283;3R;11206690;11207608;-1;;;;
3547;AALB010283;3R;11206690;11207608;-1;;;;
3548;AALB010283;3R;11206690;11207608;-1;;;;
3549;AALB010283;3R;11206690;11207608;-1;;;;
3550;AALB010283;3R;11206690;11207608;-1;;;;
3551;AALB010283;3R;11206690;11207608;-1;;;;
3552;AALB010283;3R;11206690;11207608;-1;;;;
3553;AALB010283;3R;11206690;11207608;-1;;;;
3554;AALB010283;3R;11206690;11207608;-1;;;;
3555;AALB010283;3R;11206690;11207608;-1;;;;
3556;AALB010283;3R;11206690;11207608;-1;;;;
3557;AALB010283;3R;11206690;11207608;-1;;;;
3558;AALB010283;3R;11206690;11207608;-1;;;;
3559;AALB010283;3R;11206690;11207608;-1;;;;
3560;AALB010283;3R;11206690;11207608;-1;;;;
3561;AALB010283;3R;11206690;11207608;-1;;;;
3562;AALB010283;3R;11206690;11207608;-1;;;;
3563;AALB010283;3R;11206690;11207608;-1;;;;
3564;AALB010283;3R;11206690;11207608;-1;;;;
3565;AALB010283;3R;11206690;11207608;-1;;;;
;;;;;;;;;
;;;;;;AATE005637;KI421894;1620909;1623624
;;;;;;AATE013144;KI421894;3611650;3613229
;;;;;;AATE003326;KI421894;3945727;3963345
;;;;;;AATE001420;KI422231;6477;11425
;;;;;;AATE001420;KI422231;6477;11425
;;;;;;AATE001420;KI422231;6477;11425
;;;;;;AATE001420;KI422231;6477;11425
;;;;;;AATE001420;KI422231;6477;11425
;;;;;;AATE001420;KI422231;6477;11425
;;;;;;AATE001420;KI422231;6477;11425
;;;;;;AATE001420;KI422231;6477;11425
;;;;;;AATE001420;KI422231;6477;11425
;;;;;;AATE019296;KI421905;430383;432011
;;;;;;AATE001614;KI421884;1660498;1664791
;;;;;;AATE012277;KI421884;7741939;7748930
;;;;;;AATE004783;KI421884;1996382;1999554
;;;;;;AATE020025;KI421884;5836541;5849869
;;;;;;AATE012077;KI421886;6873413;6875136
;;;;;;AATE006120;KI421905;498205;512844
;;;;;;AATE006120;KI421905;498205;512844
;;;;;;AATE004418;KI421905;489064;495551
;;;;;;AATE004418;KI421905;489064;495551
;;;;;;AATE013816;KI421884;2571310;2574891
;;;;;;AATE006017;KI421884;1664402;1666267
;;;;;;AATE017842;KI421884;5944464;5945364
;;;;;;AATE000016;KI421886;4385373;4402807
;;;;;;AATE018517;KI421894;3710090;3711316
;;;;;;;;;
;;;;;;;;;
